subject	world	squarepath	step	squaretype	rt	numopen	Nr	Sr	Nl	Sl	Nu	Su	Nd	Sd	action	existsL	existsR	existsU	existsD	blackremains
S398678	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);	15	N	606	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	6
S398678	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	16	G	754	5	0	0	1	0	1	6	0	0	L	TRUE	FALSE	TRUE	FALSE	0
S398678	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);	17	N	727	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S398678	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);	18	N	504	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S398678	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);	19	N	497	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S402333	ikea	p(0,0);	0	X	1115	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
S402333	ikea	p(0,0);p(0,1);	1	N	352	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S402333	ikea	p(0,0);p(0,1);p(0,2);	2	N	333	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);	3	O	1050	5	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);	4	N	249	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);	5	N	364	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);	6	D	1111	5	0	0	0	0	6	1	5	1	U	TRUE	TRUE	TRUE	TRUE	19
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);	7	N	258	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	19
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);	8	O	785	6	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);	9	N	334	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);	10	N	398	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);	11	N	350	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	12	D	635	5	2	1	2	2	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	8
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	13	N	341	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	8
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	14	D	478	2	0	0	2	4	0	0	5	1	D	TRUE	FALSE	FALSE	TRUE	6
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);	15	N	318	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	6
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	16	G	508	5	0	0	1	0	1	6	0	0	L	TRUE	FALSE	TRUE	FALSE	0
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);	17	N	306	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);	18	N	465	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S402333	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);	19	N	366	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S409816	ikea	p(0,0);	0	X	1236	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
S409816	ikea	p(0,0);p(0,1);	1	N	427	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S409816	ikea	p(0,0);p(0,1);p(0,2);	2	N	359	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);	3	O	367	5	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);	4	N	398	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);	5	N	617	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);	6	D	1941	5	0	0	0	0	6	1	5	1	D	TRUE	TRUE	TRUE	TRUE	19
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);	7	N	428	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	19
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	8	D	1175	5	2	1	2	2	6	3	0	0	L	TRUE	TRUE	TRUE	FALSE	14
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);	9	N	338	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	14
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	10	N	437	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	14
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);	11	D	1075	2	2	4	0	0	0	0	5	1	D	FALSE	TRUE	FALSE	TRUE	12
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);	12	N	408	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	12
S409816	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,7);	13	G	965	5	1	1	0	0	1	6	0	0	R	FALSE	TRUE	TRUE	FALSE	0
S411804	ikea	p(0,0);	0	X	2543	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
S411804	ikea	p(0,0);p(0,1);	1	N	1295	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S411804	ikea	p(0,0);p(0,1);p(0,2);	2	N	1177	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);	3	O	1519	5	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);	4	N	944	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);	5	N	1268	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);	6	D	1396	5	0	0	0	0	6	1	5	1	D	TRUE	TRUE	TRUE	TRUE	19
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);	7	N	873	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	19
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);	8	D	1762	5	2	1	2	2	6	3	0	0	R	TRUE	TRUE	TRUE	FALSE	14
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);	9	N	812	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	14
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	10	D	845	2	0	0	2	4	0	0	5	1	D	TRUE	FALSE	FALSE	TRUE	12
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);	11	N	995	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	12
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	12	G	987	5	0	0	1	0	1	6	0	0	L	TRUE	FALSE	TRUE	FALSE	0
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);	13	N	617	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);	14	N	596	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S411804	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);	15	N	601	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S413158	ikea	p(0,0);	0	X	978	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
S413158	ikea	p(0,0);p(0,1);	1	N	336	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S413158	ikea	p(0,0);p(0,1);p(0,2);	2	N	351	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);	3	O	393	5	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);	4	N	360	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);	5	N	335	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);	6	D	1201	5	0	0	0	0	6	1	5	1	U	TRUE	TRUE	TRUE	TRUE	19
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);	7	N	319	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	19
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);	8	O	1216	6	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);	9	N	281	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);	10	N	328	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);	11	N	392	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	12	D	1511	5	2	1	2	2	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	8
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	13	N	273	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	8
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	14	D	536	2	0	0	2	4	0	0	5	1	D	TRUE	FALSE	FALSE	TRUE	6
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);	15	N	344	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	6
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	16	G	720	5	0	0	1	0	1	6	0	0	L	TRUE	FALSE	TRUE	FALSE	0
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);	17	N	559	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);	18	N	345	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S413158	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);	19	N	720	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S414838	ikea	p(0,0);	0	X	881	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
S414838	ikea	p(0,0);p(0,1);	1	N	352	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S414838	ikea	p(0,0);p(0,1);p(0,2);	2	N	407	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);	3	O	737	5	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);	4	N	319	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);	5	N	328	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);	6	D	1473	5	0	0	0	0	6	1	5	1	U	TRUE	TRUE	TRUE	TRUE	19
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);	7	N	335	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	19
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);	8	O	864	6	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);	9	N	296	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);	10	N	368	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);	11	N	352	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	12	D	872	5	2	1	2	2	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	8
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);	13	N	320	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	8
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);	14	D	664	2	0	0	2	4	0	0	5	1	D	TRUE	FALSE	FALSE	TRUE	6
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);	15	N	288	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	6
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);	16	G	536	5	0	0	1	0	1	6	0	0	L	TRUE	FALSE	TRUE	FALSE	0
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);	17	N	352	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);	18	N	313	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S414838	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(4,5);p(5,5);p(5,6);p(5,7);p(4,7);p(3,7);p(2,7);	19	N	327	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	0
S415189	ikea	p(0,0);	0	X	1641	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	FALSE	TRUE	0
S415189	ikea	p(0,0);p(0,1);	1	N	552	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S415189	ikea	p(0,0);p(0,1);p(0,2);	2	N	488	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	29
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);	3	O	728	5	0	0	0	0	0	0	0	0	R	FALSE	TRUE	TRUE	FALSE	24
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);	4	N	488	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);	5	N	576	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	24
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);	6	D	1945	5	0	0	0	0	6	1	5	1	U	TRUE	TRUE	TRUE	TRUE	19
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);	7	N	528	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	19
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);	8	O	1320	6	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);	9	N	432	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);	10	N	528	0	0	0	0	0	0	0	0	0	D	TRUE	TRUE	TRUE	TRUE	13
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);	11	N	512	0	0	0	0	0	0	0	0	0	D	FALSE	FALSE	TRUE	TRUE	13
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);	12	D	960	5	2	1	2	2	0	0	0	0	L	TRUE	TRUE	TRUE	FALSE	8
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);	13	N	433	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	8
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);	14	N	439	0	0	0	0	0	0	0	0	0	L	TRUE	TRUE	FALSE	FALSE	8
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);	15	D	1386	2	2	4	0	0	0	0	5	1	D	FALSE	TRUE	FALSE	TRUE	6
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);	16	N	2577	0	0	0	0	0	0	0	0	0	U	FALSE	FALSE	TRUE	TRUE	6
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,5);	17	N	360	0	0	0	0	0	0	0	0	0	R	FALSE	TRUE	FALSE	TRUE	6
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,5);p(1,5);	18	N	448	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,5);p(1,5);p(2,5);	19	N	384	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	FALSE	FALSE	6
S415189	ikea	p(0,0);p(0,1);p(0,2);p(0,3);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(3,2);p(3,3);p(3,4);p(3,5);p(2,5);p(1,5);p(0,5);p(0,6);p(0,5);p(1,5);p(2,5);p(3,5);	20	N	424	0	0	0	0	0	0	0	0	0	R	TRUE	TRUE	TRUE	FALSE	6
