world	nodeLocation	NID	PARENTID	pathFromParent	depth	N	S	stepsFromRoot	isLeaf	nodeValue
E2Maps/lab	(0,2)	N2069	N6599	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	32	FALSE	12.280001
E2Maps/lab	(2,7)	N5818	N1112	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	8	2	7	29	FALSE	12.120001
E2Maps/lab	(0,7)	N1547	N9381	p(2,7);p(1,7);p(0,7);	8	1	2	27	FALSE	9.16
E2Maps/lab	(4,2)	N5328	N9381	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	32	FALSE	13.4
E2Maps/lab	(4,2)	N1479	N4046	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	8	30	FALSE	11.68
E2Maps/lab	(0,2)	N7291	N4046	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	8	30	FALSE	9.16
E2Maps/lab	(0,2)	N1913	N4324	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	8	2	4	28	FALSE	12.159999
E2Maps/lab	(4,6)	N2436	N4324	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	32	FALSE	11.119999
E2Maps/lab	(4,2)	N5870	N2253	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	8	4	4	28	FALSE	12.48
E2Maps/lab	(4,6)	N9835	N2253	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	32	FALSE	9.08
E2Maps/lab	(4,2)	N985	N6551	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	34	FALSE	12.559999
E2Maps/lab	(0,2)	N6039	N6551	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	34	FALSE	9.72
E2Maps/lab	(0,2)	N2027	N8179	p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);	8	2	4	30	FALSE	12.76
E2Maps/lab	(0,7)	N9075	N8179	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	35	FALSE	11.68
E2Maps/lab	(4,2)	N35	N663	p(0,2);p(1,2);p(2,2);p(3,2);p(4,2);	8	4	4	30	FALSE	13.08
E2Maps/lab	(0,7)	N4738	N663	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	35	FALSE	9.48
E2Maps/lab	(4,6)	N853	N1211	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	32	FALSE	11.88
E2Maps/lab	(0,7)	N8322	N1211	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	FALSE	11.92
E2Maps/lab	(0,7)	N8663	N5277	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	35	FALSE	11.120001
E2Maps/lab	(0,2)	N6487	N5277	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	8	36	FALSE	12.68
E2Maps/lab	(4,6)	N682	N559	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	36	FALSE	11.200001
E2Maps/lab	(0,2)	N3410	N559	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	38	FALSE	12.88
E2Maps/lab	(4,6)	N8947	N775	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	32	FALSE	12.2
E2Maps/lab	(0,7)	N79	N775	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	33	FALSE	12.24
E2Maps/lab	(0,7)	N9079	N1235	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	35	FALSE	9.4
E2Maps/lab	(4,2)	N6379	N1235	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	8	36	FALSE	13.96
E2Maps/lab	(4,6)	N4329	N6118	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	36	FALSE	9.48
E2Maps/lab	(4,2)	N8808	N6118	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	38	FALSE	14.32
E2Maps/lab	(0,7)	N4831	N3248	p(2,7);p(1,7);p(0,7);	8	1	2	29	FALSE	11.92
E2Maps/lab	(4,6)	N6287	N3248	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	5	32	FALSE	12.04
E2Maps/lab	(2,7)	N6646	N4082	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	8	2	5	33	FALSE	12.360001
E2Maps/lab	(4,6)	N423	N4168	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	32	FALSE	11.04
E2Maps/lab	(0,2)	N9646	N4168	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	34	FALSE	12.56
E2Maps/lab	(0,7)	N5206	N9856	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	35	FALSE	11.280001
E2Maps/lab	(0,2)	N7247	N9856	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	8	36	FALSE	12.84
E2Maps/lab	(4,6)	N2471	N1608	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	38	FALSE	12.76
E2Maps/lab	(0,7)	N778	N1608	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	FALSE	12.800001
E2Maps/lab	(0,7)	N2760	N9612	p(2,7);p(1,7);p(0,7);	8	1	2	31	FALSE	11.44
E2Maps/lab	(0,2)	N561	N9612	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	36	FALSE	13.16
E2Maps/lab	(2,7)	N969	N7514	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	8	2	7	39	FALSE	13.64
E2Maps/lab	(0,7)	N6448	N1764	p(2,7);p(1,7);p(0,7);	8	1	2	29	FALSE	12.24
E2Maps/lab	(4,6)	N2336	N1764	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	5	32	FALSE	12.36
E2Maps/lab	(2,7)	N9015	N839	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	8	2	5	33	FALSE	12.68
E2Maps/lab	(4,6)	N1947	N5130	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	32	FALSE	9.639999
E2Maps/lab	(4,2)	N7392	N5130	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	34	FALSE	14
E2Maps/lab	(0,7)	N7435	N9497	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	35	FALSE	9.880001
E2Maps/lab	(4,2)	N3970	N9497	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	8	36	FALSE	14.440001
E2Maps/lab	(4,6)	N6569	N8950	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	38	FALSE	13.879999
E2Maps/lab	(0,7)	N7355	N8950	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	FALSE	13.92
E2Maps/lab	(0,7)	N1760	N6740	p(2,7);p(1,7);p(0,7);	8	1	2	31	FALSE	10.04
E2Maps/lab	(4,2)	N4503	N6740	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	36	FALSE	14.76
E2Maps/lab	(2,7)	N4062	N3559	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	8	2	7	39	FALSE	14.92
E2Maps/lab	(4,5)	N6377	N5112	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	1	6	31	FALSE	11.360001
E2Maps/lab	(4,6)	N2400	N2313	p(4,5);p(4,6);	8	1	1	28	FALSE	11.320001
E2Maps/lab	(0,7)	N8454	N2313	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	FALSE	11.52
E2Maps/lab	(2,7)	N1668	N5084	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	8	2	5	29	FALSE	11.48
E2Maps/lab	(0,7)	N9930	N1879	p(2,7);p(1,7);p(0,7);	8	1	2	29	FALSE	11.5199995
E2Maps/lab	(4,6)	N5106	N1879	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	5	32	FALSE	11.639999
E2Maps/lab	(4,6)	N1749	N8536	p(4,5);p(4,6);	8	1	1	28	FALSE	10.48
E2Maps/lab	(0,2)	N3362	N8536	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	34	FALSE	12.16
E2Maps/lab	(4,5)	N2692	N700	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	1	7	37	FALSE	12.24
E2Maps/lab	(0,7)	N7189	N538	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	31	FALSE	10.559999
E2Maps/lab	(0,2)	N1002	N538	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	8	32	FALSE	11.96
E2Maps/lab	(4,6)	N2305	N6876	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	36	FALSE	10.959999
E2Maps/lab	(0,2)	N1506	N6876	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	38	FALSE	12.639999
E2Maps/lab	(4,6)	N7796	N4199	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	38	FALSE	12.359999
E2Maps/lab	(0,7)	N2488	N4199	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	FALSE	12.4
E2Maps/lab	(4,6)	N5735	N3564	p(4,5);p(4,6);	8	1	1	34	FALSE	12.28
E2Maps/lab	(0,7)	N6177	N3564	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	39	FALSE	12.4800005
E2Maps/lab	(4,5)	N7871	N8782	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	1	6	41	FALSE	12.640001
E2Maps/lab	(0,7)	N5389	N9793	p(2,7);p(1,7);p(0,7);	8	1	2	27	FALSE	10.56
E2Maps/lab	(0,2)	N5067	N9793	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	7	32	FALSE	12.120001
E2Maps/lab	(2,7)	N3873	N8457	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	8	2	7	35	FALSE	12.6
E2Maps/lab	(4,6)	N3138	N3897	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	32	FALSE	10.8
E2Maps/lab	(0,2)	N1206	N3897	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	9	34	FALSE	12.320001
E2Maps/lab	(0,7)	N4038	N2356	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	35	FALSE	11.040001
E2Maps/lab	(0,2)	N2091	N2356	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	8	2	8	36	FALSE	12.6
E2Maps/lab	(4,6)	N6798	N5580	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	38	FALSE	12.52
E2Maps/lab	(0,7)	N3016	N5580	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	FALSE	12.560001
E2Maps/lab	(0,7)	N958	N3245	p(2,7);p(1,7);p(0,7);	8	1	2	35	FALSE	12.880001
E2Maps/lab	(4,6)	N6715	N3245	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	5	38	FALSE	13
E2Maps/lab	(2,7)	N6531	N4739	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	8	2	5	39	FALSE	13.32
E2Maps/lab	(4,5)	N3105	N2267	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	1	6	31	FALSE	11.679999
E2Maps/lab	(4,6)	N949	N5293	p(4,5);p(4,6);	8	1	1	28	FALSE	11.639999
E2Maps/lab	(0,7)	N6216	N5293	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	33	FALSE	11.839999
E2Maps/lab	(2,7)	N2489	N9121	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	8	2	5	29	FALSE	11.799999
E2Maps/lab	(0,7)	N664	N3009	p(2,7);p(1,7);p(0,7);	8	1	2	29	FALSE	11.839999
E2Maps/lab	(4,6)	N7234	N3009	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	5	32	FALSE	11.959999
E2Maps/lab	(4,6)	N9899	N6285	p(4,5);p(4,6);	8	1	1	28	FALSE	9.4
E2Maps/lab	(4,2)	N4222	N6285	p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	34	FALSE	13.92
E2Maps/lab	(4,5)	N104	N5246	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);	8	1	7	37	FALSE	13.68
E2Maps/lab	(0,7)	N2426	N893	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	31	FALSE	9.48
E2Maps/lab	(4,2)	N975	N893	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	8	32	FALSE	13.559999
E2Maps/lab	(4,6)	N9379	N1586	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	36	FALSE	9.879999
E2Maps/lab	(4,2)	N1195	N1586	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	38	FALSE	14.719999
E2Maps/lab	(4,6)	N1715	N4338	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	38	FALSE	13.799999
E2Maps/lab	(0,7)	N3263	N4338	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	FALSE	13.84
E2Maps/lab	(4,6)	N6586	N8883	p(4,5);p(4,6);	8	1	1	34	FALSE	13.399999
E2Maps/lab	(0,7)	N4801	N8883	p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	6	39	FALSE	13.599999
E2Maps/lab	(4,5)	N8922	N133	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);	8	1	6	41	FALSE	13.76
E2Maps/lab	(0,7)	N4704	N4263	p(2,7);p(1,7);p(0,7);	8	1	2	27	FALSE	9.4800005
E2Maps/lab	(4,2)	N88	N4263	p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	7	32	FALSE	13.720001
E2Maps/lab	(2,7)	N8992	N7145	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);	8	2	7	35	FALSE	13.88
E2Maps/lab	(4,6)	N9657	N7023	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	7	32	FALSE	9.719999
E2Maps/lab	(4,2)	N9473	N7023	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	9	34	FALSE	14.08
E2Maps/lab	(0,7)	N7597	N4267	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	7	35	FALSE	9.960001
E2Maps/lab	(4,2)	N8384	N4267	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	8	4	8	36	FALSE	14.52
E2Maps/lab	(4,6)	N5213	N2381	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	8	38	FALSE	13.959999
E2Maps/lab	(0,7)	N1040	N2381	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	8	1	9	39	FALSE	14
E2Maps/lab	(0,7)	N8272	N1366	p(2,7);p(1,7);p(0,7);	8	1	2	35	FALSE	14
E2Maps/lab	(4,6)	N1371	N1366	p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	8	1	5	38	FALSE	14.120001
E2Maps/lab	(2,7)	N2313	N1246	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);	8	2	5	39	FALSE	14.44
E2Maps/lab	(4,6)	N7778	N7273	p(4,5);p(4,6);	9	1	1	26	TRUE	10.68
E2Maps/lab	(0,7)	N9818	N232	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	29	TRUE	10.76
E2Maps/lab	(4,6)	N1134	N5601	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	34	TRUE	11.16
E2Maps/lab	(0,7)	N2706	N6509	p(2,7);p(1,7);p(0,7);	9	1	2	25	TRUE	10.76
E2Maps/lab	(4,6)	N8808	N2224	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	30	TRUE	11
E2Maps/lab	(0,7)	N7664	N8501	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	33	TRUE	11.24
E2Maps/lab	(0,2)	N5835	N5219	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	30	TRUE	11.16
E2Maps/lab	(4,6)	N5992	N3647	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	11.559999
E2Maps/lab	(4,6)	N1020	N6768	p(4,5);p(4,6);	9	1	1	32	TRUE	11.479999
E2Maps/lab	(0,2)	N1974	N3888	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	34	TRUE	11.56
E2Maps/lab	(0,7)	N2801	N1197	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	11.32
E2Maps/lab	(0,2)	N4139	N5132	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	38	TRUE	12.28
E2Maps/lab	(4,6)	N4005	N4379	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	40	TRUE	12.200001
E2Maps/lab	(0,7)	N2803	N7912	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	11.88
E2Maps/lab	(4,6)	N9411	N8369	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	11.96
E2Maps/lab	(0,7)	N8011	N810	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	11.639999
E2Maps/lab	(4,6)	N4393	N1065	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	12.04
E2Maps/lab	(4,6)	N3610	N5632	p(4,5);p(4,6);	9	1	1	36	TRUE	12.039999
E2Maps/lab	(0,2)	N454	N3041	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	30	TRUE	11.24
E2Maps/lab	(0,7)	N9527	N5077	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	11.48
E2Maps/lab	(0,7)	N6245	N2735	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	11.8
E2Maps/lab	(0,2)	N6742	N8833	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	8	34	TRUE	11.8
E2Maps/lab	(4,6)	N6423	N2047	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	11.719999
E2Maps/lab	(0,2)	N2549	N9814	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(1,2);p(0,2);	9	2	9	38	TRUE	12.36
E2Maps/lab	(0,7)	N3006	N3059	p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	39	TRUE	12.120001
E2Maps/lab	(0,7)	N9231	N2369	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	12.04
E2Maps/lab	(4,6)	N6535	N6267	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	12.12
E2Maps/lab	(4,6)	N9000	N217	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	12.279999
E2Maps/lab	(0,7)	N847	N1411	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	12.5199995
E2Maps/lab	(0,7)	N435	N921	p(2,7);p(1,7);p(0,7);	9	1	2	35	TRUE	12.68
E2Maps/lab	(4,6)	N9300	N7175	p(4,5);p(4,6);	9	1	1	32	TRUE	12.039999
E2Maps/lab	(0,7)	N2769	N8639	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	35	TRUE	12.119999
E2Maps/lab	(4,6)	N443	N107	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	12.5199995
E2Maps/lab	(0,7)	N6676	N5616	p(2,7);p(1,7);p(0,7);	9	1	2	31	TRUE	12.12
E2Maps/lab	(4,6)	N3669	N5281	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	36	TRUE	12.360001
E2Maps/lab	(0,7)	N1400	N5298	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	12.6
E2Maps/lab	(4,6)	N1032	N4805	p(4,5);p(4,6);	9	1	1	26	TRUE	11
E2Maps/lab	(0,7)	N274	N2682	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	29	TRUE	11.08
E2Maps/lab	(4,6)	N9676	N4417	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	34	TRUE	11.48
E2Maps/lab	(0,7)	N5777	N3549	p(2,7);p(1,7);p(0,7);	9	1	2	25	TRUE	11.080001
E2Maps/lab	(4,6)	N8535	N1379	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	30	TRUE	11.320001
E2Maps/lab	(0,7)	N4790	N9575	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	33	TRUE	11.56
E2Maps/lab	(4,2)	N1430	N8049	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	30	TRUE	13.08
E2Maps/lab	(4,6)	N929	N3515	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	36	TRUE	13.32
E2Maps/lab	(4,6)	N694	N9329	p(4,5);p(4,6);	9	1	1	32	TRUE	12.919999
E2Maps/lab	(4,2)	N3271	N6179	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	9	34	TRUE	13.799999
E2Maps/lab	(0,7)	N9802	N5974	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	9	35	TRUE	12.92
E2Maps/lab	(4,2)	N3401	N9233	p(4,6);p(4,5);p(3,5);p(2,5);p(2,4);p(2,3);p(2,2);p(3,2);p(4,2);	9	4	8	38	TRUE	14.84
E2Maps/lab	(4,6)	N6005	N6276	p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	8	40	TRUE	14.28
E2Maps/lab	(0,7)	N4680	N6968	p(4,6);p(4,5);p(3,5);p(2,5);p(2,6);p(2,7);p(1,7);p(0,7);	9	1	7	39	TRUE	13.32
E2Maps/lab	(4,6)	N8811	N3013	p(0,7);p(1,7);p(2,7);p(2,6);p(2,5);p(3,5);p(4,5);p(4,6);	9	1	7	40	TRUE	13.4
